"id","year","month","day","quality_grade","place_guess","species_guess","scientific_name","common_name","STATEFP","COUNTYFP","COUNTYNS","AFFGEOID","GEOID","NAME","NAMELSAD","STUSPS","STATE_NAME","LSAD","ALAND","AWATER"
247254860,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247254917,"2024","10","12","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","041","00277285","0500000US06041","06041","Marin","Marin County","CA","California","06",1347890152,797077336
247258375,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247259111,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247259147,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247259162,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247259203,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247259252,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247259633,"2024","10","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
247259862,"2024","10","10","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","081","00277305","0500000US06081","06081","San Mateo","San Mateo County","CA","California","06",1161882953,757162988
247272955,"2024","10","13","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
247404645,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247404659,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247404690,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247404765,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247404785,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247422650,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247422659,"2024","10","13","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247537095,"2024","06","25","research","Santa Barbara County, US-CA, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","083","00277306","0500000US06083","06083","Santa Barbara","Santa Barbara County","CA","California","06",7080858282,2729215451
247569917,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247570016,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247575542,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247575678,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247575816,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247575879,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247575986,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247576295,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247576363,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247583212,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247583217,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247583221,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
247583229,"2024","10","15","research","California, US","California Red-legged Frog","Rana draytonii","California Red-legged Frog","06","097","01657246","0500000US06097","06097","Sonoma","Sonoma County","CA","California","06",4080091725,497303747
